level_0,index,PI,YEAR,Trial,TRIAL_SHORT,Location,LOC_SHORT,Trt,Reps,Plots,SAMPLING,Trt1,Rep1,Plot,LABEL
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,2,3,302,FKF-AB-22-HI-302
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,3,3,303,FKF-AB-22-HI-303
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,4,3,304,FKF-AB-22-HI-304
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,5,3,305,FKF-AB-22-HI-305
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,6,3,306,FKF-AB-22-HI-306
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,7,3,307,FKF-AB-22-HI-307
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,8,3,308,FKF-AB-22-HI-308
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,3,309,FKF-AB-22-HI-309
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,10,3,310,FKF-AB-22-HI-310
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,11,3,311,FKF-AB-22-HI-311
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,12,3,312,FKF-AB-22-HI-312
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,1,4,401,FKF-AB-22-HI-401
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,2,4,402,FKF-AB-22-HI-402
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,3,4,403,FKF-AB-22-HI-403
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,4,4,404,FKF-AB-22-HI-404
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,5,4,405,FKF-AB-22-HI-405
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,6,4,406,FKF-AB-22-HI-406
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,7,4,407,FKF-AB-22-HI-407
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,8,4,408,FKF-AB-22-HI-408
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,4,409,FKF-AB-22-HI-409
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,10,4,410,FKF-AB-22-HI-410
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,11,4,411,FKF-AB-22-HI-411
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,12,4,412,FKF-AB-22-HI-412
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,1,1,101,FKF-AB-22-CB-101
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,2,1,102,FKF-AB-22-CB-102
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,3,1,103,FKF-AB-22-CB-103
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,4,1,104,FKF-AB-22-CB-104
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,5,1,105,FKF-AB-22-CB-105
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,6,1,106,FKF-AB-22-CB-106
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,7,1,107,FKF-AB-22-CB-107
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,8,1,108,FKF-AB-22-CB-108
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,1,109,FKF-AB-22-CB-109
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,10,1,110,FKF-AB-22-CB-110
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,11,1,111,FKF-AB-22-CB-111
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,12,1,112,FKF-AB-22-CB-112
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,1,2,201,FKF-AB-22-CB-201
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,2,2,202,FKF-AB-22-CB-202
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,3,2,203,FKF-AB-22-CB-203
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,4,2,204,FKF-AB-22-CB-204
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,5,2,205,FKF-AB-22-CB-205
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,6,2,206,FKF-AB-22-CB-206
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,7,2,207,FKF-AB-22-CB-207
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,8,2,208,FKF-AB-22-CB-208
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,2,209,FKF-AB-22-CB-209
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,10,2,210,FKF-AB-22-CB-210
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,11,2,211,FKF-AB-22-CB-211
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,12,2,212,FKF-AB-22-CB-212
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,1,3,301,FKF-AB-22-CB-301
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,2,3,302,FKF-AB-22-CB-302
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,3,3,303,FKF-AB-22-CB-303
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,4,3,304,FKF-AB-22-CB-304
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,5,3,305,FKF-AB-22-CB-305
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,6,3,306,FKF-AB-22-CB-306
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,7,3,307,FKF-AB-22-CB-307
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,8,3,308,FKF-AB-22-CB-308
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,3,309,FKF-AB-22-CB-309
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,10,3,310,FKF-AB-22-CB-310
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,11,3,311,FKF-AB-22-CB-311
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,12,3,312,FKF-AB-22-CB-312
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,1,4,401,FKF-AB-22-CB-401
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,2,4,402,FKF-AB-22-CB-402
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,3,4,403,FKF-AB-22-CB-403
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,4,4,404,FKF-AB-22-CB-404
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,5,4,405,FKF-AB-22-CB-405
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,6,4,406,FKF-AB-22-CB-406
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,7,4,407,FKF-AB-22-CB-407
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,8,4,408,FKF-AB-22-CB-408
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,4,409,FKF-AB-22-CB-409
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,10,4,410,FKF-AB-22-CB-410
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,11,4,411,FKF-AB-22-CB-411
0,0,Lollato,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,12,4,412,FKF-AB-22-CB-412
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,1,1,101,Cl24-AB-22-F10.5-101
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,2,1,102,Cl24-AB-22-F10.5-102
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,3,1,103,Cl24-AB-22-F10.5-103
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,4,1,104,Cl24-AB-22-F10.5-104
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,5,1,105,Cl24-AB-22-F10.5-105
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,6,1,106,Cl24-AB-22-F10.5-106
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,7,1,107,Cl24-AB-22-F10.5-107
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,8,1,108,Cl24-AB-22-F10.5-108
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,9,1,109,Cl24-AB-22-F10.5-109
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,10,1,110,Cl24-AB-22-F10.5-110
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,11,1,111,Cl24-AB-22-F10.5-111
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,12,1,112,Cl24-AB-22-F10.5-112
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,13,1,113,Cl24-AB-22-F10.5-113
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,14,1,114,Cl24-AB-22-F10.5-114
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,15,1,115,Cl24-AB-22-F10.5-115
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,16,1,116,Cl24-AB-22-F10.5-116
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,17,1,117,Cl24-AB-22-F10.5-117
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,18,1,118,Cl24-AB-22-F10.5-118
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,19,1,119,Cl24-AB-22-F10.5-119
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,20,1,120,Cl24-AB-22-F10.5-120
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,21,1,121,Cl24-AB-22-F10.5-121
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,22,1,122,Cl24-AB-22-F10.5-122
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,23,1,123,Cl24-AB-22-F10.5-123
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,24,1,124,Cl24-AB-22-F10.5-124
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,25,1,125,Cl24-AB-22-F10.5-125
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,26,1,126,Cl24-AB-22-F10.5-126
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,27,1,127,Cl24-AB-22-F10.5-127
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,28,1,128,Cl24-AB-22-F10.5-128
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,29,1,129,Cl24-AB-22-F10.5-129
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,30,1,130,Cl24-AB-22-F10.5-130
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,31,1,131,Cl24-AB-22-F10.5-131
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,32,1,132,Cl24-AB-22-F10.5-132
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,33,1,133,Cl24-AB-22-F10.5-133
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,34,1,134,Cl24-AB-22-F10.5-134
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,35,1,135,Cl24-AB-22-F10.5-135
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,36,1,136,Cl24-AB-22-F10.5-136
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,37,1,137,Cl24-AB-22-F10.5-137
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,38,1,138,Cl24-AB-22-F10.5-138
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,39,1,139,Cl24-AB-22-F10.5-139
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,40,1,140,Cl24-AB-22-F10.5-140
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,41,1,141,Cl24-AB-22-F10.5-141
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,42,1,142,Cl24-AB-22-F10.5-142
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,43,1,143,Cl24-AB-22-F10.5-143
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,44,1,144,Cl24-AB-22-F10.5-144
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,45,1,145,Cl24-AB-22-F10.5-145
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,46,1,146,Cl24-AB-22-F10.5-146
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,47,1,147,Cl24-AB-22-F10.5-147
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,48,1,148,Cl24-AB-22-F10.5-148
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,1,2,201,Cl24-AB-22-F10.5-201
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,2,2,202,Cl24-AB-22-F10.5-202
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,3,2,203,Cl24-AB-22-F10.5-203
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,4,2,204,Cl24-AB-22-F10.5-204
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,5,2,205,Cl24-AB-22-F10.5-205
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,6,2,206,Cl24-AB-22-F10.5-206
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,7,2,207,Cl24-AB-22-F10.5-207
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,8,2,208,Cl24-AB-22-F10.5-208
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,9,2,209,Cl24-AB-22-F10.5-209
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,10,2,210,Cl24-AB-22-F10.5-210
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,11,2,211,Cl24-AB-22-F10.5-211
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,12,2,212,Cl24-AB-22-F10.5-212
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,13,2,213,Cl24-AB-22-F10.5-213
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,14,2,214,Cl24-AB-22-F10.5-214
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,15,2,215,Cl24-AB-22-F10.5-215
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,16,2,216,Cl24-AB-22-F10.5-216
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,17,2,217,Cl24-AB-22-F10.5-217
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,18,2,218,Cl24-AB-22-F10.5-218
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,19,2,219,Cl24-AB-22-F10.5-219
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,20,2,220,Cl24-AB-22-F10.5-220
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,21,2,221,Cl24-AB-22-F10.5-221
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,22,2,222,Cl24-AB-22-F10.5-222
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,23,2,223,Cl24-AB-22-F10.5-223
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,24,2,224,Cl24-AB-22-F10.5-224
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,25,2,225,Cl24-AB-22-F10.5-225
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,26,2,226,Cl24-AB-22-F10.5-226
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,27,2,227,Cl24-AB-22-F10.5-227
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,28,2,228,Cl24-AB-22-F10.5-228
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,29,2,229,Cl24-AB-22-F10.5-229
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,30,2,230,Cl24-AB-22-F10.5-230
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,31,2,231,Cl24-AB-22-F10.5-231
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,32,2,232,Cl24-AB-22-F10.5-232
1,1,Lollato,22,Chloride (2) x variety (24),Cl24,Ashland Bottoms,AB,48.0,3.0,144,F10.5,33,2,233,Cl24-AB-22-F10.5-233
